date,strategy_name,tenor,trade_id,leg_id,symbol,instrument,expiry_dt,strike_pr,option_typ,side,qty_lots,lot_size,units,entry_date,exit_date,entry_price,settle_used,settle_prev_used,mtm_pnl,gap_risk_pnl_proxy,gap_method,price_method,rate_91d,rate_182d,rate_364d,vix_close,contracts,open_int,chg_in_oi
2025-03-25,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,1.75,2.85,82.5,213.75,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0652,0.0649,13.64,125514.0,1420125.0,-258075.0
2025-03-25,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000019,NIFTY,OPTIDX,2025-04-03,23350.0,CE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,235.05,464.5,469.2,352.49999999999915,5077.499999999999,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0652,0.0649,13.64,711.0,43875.0,-4200.0
2025-03-25,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000020,NIFTY,OPTIDX,2025-04-03,23350.0,PE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,156.55,63.15,74.6,858.7499999999997,5595.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0652,0.0649,13.64,20472.0,319950.0,91125.0
2025-03-26,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,1419.2,1607.15,14096.250000000004,464.99999999995225,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.47,243.0,126750.0,-10650.0
2025-03-26,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,1.15,1.75,45.00000000000001,131.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.47,108136.0,1013325.0,-406800.0
2025-03-26,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000019,NIFTY,OPTIDX,2025-04-03,23350.0,CE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,235.05,315.8,464.5,11152.5,8516.249999999945,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.47,1259.0,69975.0,26100.0
2025-03-26,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000020,NIFTY,OPTIDX,2025-04-03,23350.0,PE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,156.55,90.6,63.15,-2058.7499999999995,4736.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0645,0.0653,0.0648,13.47,38660.0,408225.0,88275.0
2025-03-27,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000003,NIFTY,OPTIDX,2025-03-27,22100.0,CE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,419.4,1491.9500000000007,1419.2,-5456.250000000051,6393.749999999949,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0650999999999999,0.0647,13.3,519.0,112875.0,-13875.0
2025-03-27,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250327|20250228,short_straddle|NIFTY|MONTHLY|20250327|20250228::L000004,NIFTY,OPTIDX,2025-03-27,22100.0,PE,-1,1,75.0,-75.0,2025-02-28,2025-03-27,241.3,0.0,1.15,86.25,86.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0650999999999999,0.0647,13.3,183110.0,759075.0,-254250.0
2025-03-27,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000019,NIFTY,OPTIDX,2025-04-03,23350.0,CE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,235.05,384.3,315.8,-5137.5,17388.749999999945,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0650999999999999,0.0647,13.3,5564.0,106125.0,36150.0
2025-03-27,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000020,NIFTY,OPTIDX,2025-04-03,23350.0,PE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,156.55,55.3,90.6,2647.5,6795.0,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0648,0.0650999999999999,0.0647,13.3,64810.0,752475.0,344250.0
2025-03-28,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250430|20250328,short_straddle|NIFTY|MONTHLY|20250430|20250328::L000005,NIFTY,OPTIDX,2025-04-30,23500.0,CE,-1,1,75.0,-75.0,2025-03-28,2025-04-30,420.7,420.7,420.7,-0.0,24022.49999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0635,0.0644,0.0639,12.72,4990.0,242850.0,109650.0
2025-03-28,short_straddle,MONTHLY,short_straddle|NIFTY|MONTHLY|20250430|20250328,short_straddle|NIFTY|MONTHLY|20250430|20250328::L000006,NIFTY,OPTIDX,2025-04-30,23500.0,PE,-1,1,75.0,-75.0,2025-03-28,2025-04-30,266.15,266.15,266.15,-0.0,19961.25,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0635,0.0644,0.0639,12.72,8425.0,274350.0,71925.0
2025-03-28,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000019,NIFTY,OPTIDX,2025-04-03,23350.0,CE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,235.05,242.85,384.3,10608.750000000002,10042.49999999989,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0635,0.0644,0.0639,12.72,63424.0,216300.0,110175.0
2025-03-28,short_straddle,WEEKLY,short_straddle|NIFTY|WEEKLY|20250403|20250321,short_straddle|NIFTY|WEEKLY|20250403|20250321::L000020,NIFTY,OPTIDX,2025-04-03,23350.0,PE,-1,1,75.0,-75.0,2025-03-21,2025-04-03,156.55,52.35,55.3,221.2499999999997,4147.5,INTRINSIC_OPEN_PROXY,SETTLE_USED,0.0635,0.0644,0.0639,12.72,976720.0,1432050.0,679575.0
